fecha,mes,cliente_id,cliente,sector_cliente,producto_id,producto,categoria,sede_id,cantidad,unidad,precio_unitario,descuento_pct,total_cop,margen_pct
2025-01-09,2025-01,CLI-011,Frigoríficos El Progreso,Cárnicos,CAR-010,Nitrito de sodio 99%,Cárnicos,ITA,3.9,kg,25687,0.0,100180,0.333
2025-01-09,2025-01,CLI-022,Avícola Los Llanos,Cárnicos,CAR-008,Almidón de papa para cárnicos,Cárnicos,BOG-AME,105.0,kg,9760,0.0,1024756,0.363
2025-01-09,2025-01,CLI-012,Bimbo Colombia,Panadería,PAN-003,Propionato de calcio,Panadería,TUN,76.5,kg,24548,0.05,1784014,0.34
2025-01-09,2025-01,CLI-017,Frupulpas S.A.S.,Sabores & Colorantes,SAB-004,Colorante caramelo IV,Sabores & Colorantes,ITA,97.9,kg,29045,0.0,2843535,0.339
2025-01-09,2025-01,CLI-018,Laboratorios LABOFARMA,Laboratorio,LAB-001,Agar PCA recuento total,Laboratorio,BOG-AME,39.0,500g,276342,0.05,10238470,0.327
2025-01-09,2025-01,CLI-011,Frigoríficos El Progreso,Cárnicos,CAR-008,Almidón de papa para cárnicos,Cárnicos,ITA,52.5,kg,9432,0.05,470397,0.363
2025-01-09,2025-01,CLI-004,Gloria Colombia,Lácteos,LAC-006,Yomix® Prime 800,Lácteos,BOG-AME,7.0,dosis,236772,0.0,1657406,0.325
2025-01-10,2025-01,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-004,Ácido peracético 15%,Aseo & Desinfección,ITA,6.6,litro,39249,0.0,259046,0.333
2025-01-10,2025-01,CLI-008,Zenú S.A.S.,Cárnicos,CAR-009,Sal Refisal® curación,Cárnicos,BOG-AME,84.0,kg,5492,0.0,461336,0.448
2025-01-10,2025-01,CLI-011,Frigoríficos El Progreso,Cárnicos,SAB-009,Goma xantana,Sabores & Colorantes,BOG-QUI,19.0,kg,58878,0.02,1096306,0.333
2025-01-10,2025-01,CLI-001,Alquería S.A.,Lácteos,LAC-004,Choozit® MM 100,Lácteos,BOG-AME,61.4,dosis,255745,0.0,15702753,0.327
2025-01-10,2025-01,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-002,Alcohol etílico 96°,Aseo & Desinfección,BOG-QUI,56.6,litro,10015,0.0,566870,0.381
2025-01-10,2025-01,CLI-007,La Carreta Alimentos,Cárnicos,SAB-009,Goma xantana,Sabores & Colorantes,BOG-AME,58.1,kg,63556,0.0,3692597,0.333
2025-01-10,2025-01,CLI-022,Avícola Los Llanos,Cárnicos,CAR-004,Condimento chorizo especial,Cárnicos,BOG-AME,58.4,kg,99950,0.0,5837069,0.333
2025-01-10,2025-01,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-006,Cepillo VIKAN higiene azul,Aseo & Desinfección,BOG-AME,6.6,unidad,54402,0.03,348282,0.345
2025-01-10,2025-01,CLI-014,Pan Pa' Ya,Panadería,PAN-006,Enzima amilasa fungal,Panadería,BOG-AME,98.1,kg,82226,0.0,8066331,0.341
2025-01-10,2025-01,CLI-019,Centro Análisis ALF,Laboratorio,LAB-005,Kit coloración Gram,Laboratorio,BOG-AME,68.7,kit,127581,0.02,8589508,0.336
2025-01-10,2025-01,CLI-003,Alpina S.A.,Lácteos,LAC-005,Yomix® 883 (yogurt),Lácteos,BOG-AME,64.4,dosis,230583,0.0,14849570,0.327
2025-01-10,2025-01,CLI-009,Rica Rondo S.A.,Cárnicos,CAR-002,Eritorbato de sodio,Cárnicos,MOS,31.2,kg,22868,0.0,713474,0.341
2025-01-10,2025-01,CLI-014,Pan Pa' Ya,Panadería,PAN-005,DATEM emulsificante pan,Panadería,ITA,10.4,kg,28207,0.0,293353,0.345
2025-01-10,2025-01,CLI-009,Rica Rondo S.A.,Cárnicos,SAB-003,Sabor natural durazno,Sabores & Colorantes,TUN,72.4,kg,83435,0.0,6040702,0.341
2025-01-10,2025-01,CLI-002,Colanta Ltda.,Lácteos,LAC-001,Cuajo Chymostar® líquido,Lácteos,BOG-AME,103.5,litro,137036,0.0,14183226,0.331
2025-01-10,2025-01,CLI-001,Alquería S.A.,Lácteos,LAC-007,Lactogel® FX 7720,Lácteos,BOG-AME,87.2,kg,133591,0.0,11649122,0.333
2025-01-10,2025-01,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-003,Detergente alcalino CIP-100,Aseo & Desinfección,BOG-AME,18.6,kg,25282,0.0,470252,0.333
2025-01-11,2025-01,CLI-003,Alpina S.A.,Lácteos,LAC-007,Lactogel® FX 7720,Lácteos,VIL,95.5,kg,138459,0.0,13222820,0.333
2025-01-11,2025-01,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-006,Cepillo VIKAN higiene azul,Aseo & Desinfección,BOG-AME,119.1,unidad,57768,0.0,6880190,0.345
2025-01-11,2025-01,CLI-019,Centro Análisis ALF,Laboratorio,LAB-001,Agar PCA recuento total,Laboratorio,MOS,50.3,500g,275229,0.0,13844022,0.327
2025-01-11,2025-01,CLI-008,Zenú S.A.S.,Cárnicos,SAB-004,Colorante caramelo IV,Sabores & Colorantes,BOG-AME,71.7,kg,26833,0.0,1923920,0.339
2025-01-11,2025-01,CLI-003,Alpina S.A.,Lácteos,LAC-010,Cloruro de calcio alimentario,Lácteos,TUN,7.1,kg,13491,0.02,93870,0.401
2025-01-11,2025-01,CLI-001,Alquería S.A.,Lácteos,LAC-009,Nisaplin® (Nisin A),Lácteos,BOG-AME,73.6,kg,560458,0.0,41249677,0.327
2025-01-11,2025-01,CLI-005,Lácteos El Recreo,Lácteos,LAC-002,Cuajo Marschall® pastilla,Lácteos,ITA,91.8,sobre,18844,0.05,1643386,0.351
2025-01-11,2025-01,CLI-008,Zenú S.A.S.,Cárnicos,CAR-006,Proteína de soya texturizada,Cárnicos,BOG-QUI,62.2,kg,13364,0.0,831210,0.345
2025-01-11,2025-01,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-003,Detergente alcalino CIP-100,Aseo & Desinfección,ITA,112.7,kg,27963,0.0,3151396,0.333
2025-01-11,2025-01,CLI-022,Avícola Los Llanos,Cárnicos,CAR-005,Condimento mortadela premium,Cárnicos,ITA,18.7,kg,112860,0.0,2110485,0.333
2025-01-11,2025-01,CLI-007,La Carreta Alimentos,Cárnicos,CAR-009,Sal Refisal® curación,Cárnicos,BOG-AME,118.0,kg,5496,0.0,648523,0.448
2025-01-11,2025-01,CLI-005,Lácteos El Recreo,Lácteos,LAC-001,Cuajo Chymostar® líquido,Lácteos,VIL,105.5,litro,137637,0.0,14520736,0.331
2025-01-11,2025-01,CLI-014,Pan Pa' Ya,Panadería,SAB-008,Ácido cítrico anhidro,Sabores & Colorantes,VIL,64.5,kg,12426,0.0,801486,0.376
2025-01-11,2025-01,CLI-008,Zenú S.A.S.,Cárnicos,SAB-002,Sabor natural fresa premium,Sabores & Colorantes,MOS,104.0,kg,97257,0.0,10114676,0.347
2025-01-11,2025-01,CLI-006,Procesadora Meta Lácteos,Lácteos,SAB-010,Pectina HM cítrica,Sabores & Colorantes,BOG-AME,55.2,kg,85879,0.0,4740495,0.329
2025-01-11,2025-01,CLI-008,Zenú S.A.S.,Cárnicos,CAR-005,Condimento mortadela premium,Cárnicos,VIL,106.6,kg,104901,0.0,11182404,0.333
2025-01-11,2025-01,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-005,Amonio cuaternario QAT-50,Aseo & Desinfección,ITA,46.7,litro,32942,0.03,1492222,0.333
2025-01-11,2025-01,CLI-008,Zenú S.A.S.,Cárnicos,CAR-004,Condimento chorizo especial,Cárnicos,BOG-QUI,24.4,kg,98842,0.0,2411739,0.333
2025-01-11,2025-01,CLI-008,Zenú S.A.S.,Cárnicos,SAB-005,Colorante curcumina natural,Sabores & Colorantes,BOG-AME,37.6,kg,139799,0.05,4993626,0.345
2025-01-11,2025-01,CLI-007,La Carreta Alimentos,Cárnicos,CAR-001,Tripolifosfato sódico STPP,Cárnicos,BOG-AME,12.7,kg,18832,0.02,234385,0.351
2025-01-11,2025-01,CLI-005,Lácteos El Recreo,Lácteos,LAC-003,Choozit® MA 4001,Lácteos,BOG-AME,117.1,dosis,271662,0.0,31811613,0.327
2025-01-13,2025-01,CLI-004,Gloria Colombia,Lácteos,LAC-003,Choozit® MA 4001,Lácteos,BOG-AME,2.0,dosis,287296,0.0,574592,0.327
2025-01-13,2025-01,CLI-021,Hotel Las Américas,Aseo & Desinfección,ASE-003,Detergente alcalino CIP-100,Aseo & Desinfección,ITA,14.1,kg,25726,0.0,362737,0.333
2025-01-13,2025-01,CLI-013,Noel S.A.S.,Panadería,PAN-008,Monoglicérido destilado,Panadería,VIL,92.9,kg,33536,0.05,2959703,0.344
2025-01-13,2025-01,CLI-014,Pan Pa' Ya,Panadería,PAN-003,Propionato de calcio,Panadería,SIB,9.5,kg,23448,0.0,222754,0.34
2025-01-13,2025-01,CLI-003,Alpina S.A.,Lácteos,LAC-003,Choozit® MA 4001,Lácteos,ITA,98.1,dosis,275049,0.0,26982310,0.327
2025-01-13,2025-01,CLI-005,Lácteos El Recreo,Lácteos,SAB-006,Sucralosa,Sabores & Colorantes,BOG-AME,31.1,kg,174056,0.02,5304864,0.324
2025-01-13,2025-01,CLI-006,Procesadora Meta Lácteos,Lácteos,LAC-003,Choozit® MA 4001,Lácteos,ITA,89.0,dosis,266272,0.0,23698233,0.327
2025-01-13,2025-01,CLI-018,Laboratorios LABOFARMA,Laboratorio,LAB-005,Kit coloración Gram,Laboratorio,VIL,92.9,kit,121201,0.03,10921820,0.336
2025-01-13,2025-01,CLI-002,Colanta Ltda.,Lácteos,SAB-006,Sucralosa,Sabores & Colorantes,BOG-AME,87.4,kg,176562,0.02,15122904,0.324
2025-01-13,2025-01,CLI-011,Frigoríficos El Progreso,Cárnicos,CAR-010,Nitrito de sodio 99%,Cárnicos,BOG-AME,50.2,kg,26419,0.0,1326234,0.333
2025-01-13,2025-01,CLI-008,Zenú S.A.S.,Cárnicos,CAR-001,Tripolifosfato sódico STPP,Cárnicos,VIL,69.3,kg,17836,0.0,1236040,0.351
2025-01-13,2025-01,CLI-014,Pan Pa' Ya,Panadería,PAN-001,Levadura seca instantánea,Panadería,BOG-AME,30.1,kg,17878,0.03,521993,0.342
2025-01-13,2025-01,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-004,Ácido peracético 15%,Aseo & Desinfección,MOS,40.0,litro,41319,0.0,1652749,0.333
2025-01-13,2025-01,CLI-009,Rica Rondo S.A.,Cárnicos,CAR-006,Proteína de soya texturizada,Cárnicos,ITA,52.7,kg,13588,0.0,716106,0.345
2025-01-13,2025-01,CLI-002,Colanta Ltda.,Lácteos,LAC-005,Yomix® 883 (yogurt),Lácteos,SIB,100.2,dosis,230610,0.0,23107114,0.327
2025-01-13,2025-01,CLI-004,Gloria Colombia,Lácteos,SAB-002,Sabor natural fresa premium,Sabores & Colorantes,BOG-AME,31.1,kg,87771,0.0,2729684,0.347
2025-01-14,2025-01,CLI-003,Alpina S.A.,Lácteos,LAC-001,Cuajo Chymostar® líquido,Lácteos,BOG-AME,73.3,litro,139224,0.0,10205131,0.331
2025-01-14,2025-01,CLI-012,Bimbo Colombia,Panadería,PAN-003,Propionato de calcio,Panadería,ITA,100.9,kg,25660,0.0,2589044,0.34
2025-01-14,2025-01,CLI-011,Frigoríficos El Progreso,Cárnicos,CAR-009,Sal Refisal® curación,Cárnicos,BOG-QUI,19.1,kg,6030,0.0,115176,0.448
2025-01-14,2025-01,CLI-003,Alpina S.A.,Lácteos,LAC-008,Cremodan® SE 709-2,Lácteos,BOG-AME,7.7,kg,138131,0.0,1063612,0.333
2025-01-14,2025-01,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-002,Alcohol etílico 96°,Aseo & Desinfección,TUN,26.2,litro,10921,0.0,286129,0.381
2025-01-14,2025-01,CLI-018,Laboratorios LABOFARMA,Laboratorio,LAB-003,Agar Baird-Parker S. aureus,Laboratorio,ITA,66.7,500g,310868,0.0,20734887,0.323
2025-01-14,2025-01,CLI-014,Pan Pa' Ya,Panadería,PAN-001,Levadura seca instantánea,Panadería,BOG-QUI,16.3,kg,17856,0.0,291057,0.342
2025-01-14,2025-01,CLI-021,Hotel Las Américas,Aseo & Desinfección,ASE-004,Ácido peracético 15%,Aseo & Desinfección,BOG-QUI,78.0,litro,42605,0.0,3323186,0.333
2025-01-14,2025-01,CLI-021,Hotel Las Américas,Aseo & Desinfección,ASE-001,Hipoclorito de sodio 15%,Aseo & Desinfección,ITA,72.3,litro,4711,0.05,323576,0.417
2025-01-14,2025-01,CLI-001,Alquería S.A.,Lácteos,LAC-005,Yomix® 883 (yogurt),Lácteos,BOG-QUI,11.7,dosis,252345,0.0,2952440,0.327
2025-01-14,2025-01,CLI-002,Colanta Ltda.,Lácteos,LAC-002,Cuajo Marschall® pastilla,Lácteos,BOG-QUI,107.2,sobre,18823,0.05,1916917,0.351
2025-01-14,2025-01,CLI-004,Gloria Colombia,Lácteos,SAB-009,Goma xantana,Sabores & Colorantes,ITA,21.5,kg,65720,0.0,1412987,0.333
2025-01-14,2025-01,CLI-008,Zenú S.A.S.,Cárnicos,CAR-008,Almidón de papa para cárnicos,Cárnicos,VIL,48.9,kg,10129,0.0,495307,0.363
2025-01-14,2025-01,CLI-018,Laboratorios LABOFARMA,Laboratorio,LAB-005,Kit coloración Gram,Laboratorio,ITA,40.3,kit,128527,0.0,5179649,0.336
2025-01-14,2025-01,CLI-012,Bimbo Colombia,Panadería,PAN-003,Propionato de calcio,Panadería,BOG-QUI,53.3,kg,23409,0.0,1247693,0.34
2025-01-14,2025-01,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-001,Hipoclorito de sodio 15%,Aseo & Desinfección,ITA,88.2,litro,4428,0.0,390579,0.417
2025-01-15,2025-01,CLI-012,Bimbo Colombia,Panadería,SAB-009,Goma xantana,Sabores & Colorantes,BOG-AME,112.8,kg,59980,0.0,6765779,0.333
2025-01-15,2025-01,CLI-021,Hotel Las Américas,Aseo & Desinfección,ASE-004,Ácido peracético 15%,Aseo & Desinfección,BOG-AME,33.7,litro,39397,0.0,1327681,0.333
2025-01-15,2025-01,CLI-013,Noel S.A.S.,Panadería,PAN-007,Enzima xilanasa panadera,Panadería,ITA,89.2,kg,106971,0.0,9541794,0.333
2025-01-15,2025-01,CLI-003,Alpina S.A.,Lácteos,LAC-009,Nisaplin® (Nisin A),Lácteos,SIB,73.5,kg,538538,0.0,39582514,0.327
2025-01-15,2025-01,CLI-014,Pan Pa' Ya,Panadería,PAN-004,Ácido ascórbico E300,Panadería,BOG-AME,62.8,kg,36328,0.0,2281386,0.333
2025-01-15,2025-01,CLI-010,Frigorífico Guadalupe,Cárnicos,SAB-006,Sucralosa,Sabores & Colorantes,BOG-QUI,105.1,kg,184876,0.0,19430464,0.324
2025-01-15,2025-01,CLI-010,Frigorífico Guadalupe,Cárnicos,CAR-005,Condimento mortadela premium,Cárnicos,MOS,40.0,kg,107005,0.0,4280218,0.333
2025-01-15,2025-01,CLI-010,Frigorífico Guadalupe,Cárnicos,CAR-007,Proteína aislada de soya 90%,Cárnicos,ITA,40.7,kg,31408,0.03,1239942,0.333
2025-01-15,2025-01,CLI-013,Noel S.A.S.,Panadería,PAN-004,Ácido ascórbico E300,Panadería,MOS,112.3,kg,36607,0.0,4110917,0.333
2025-01-15,2025-01,CLI-022,Avícola Los Llanos,Cárnicos,SAB-007,Stevia RA97,Sabores & Colorantes,VIL,58.1,kg,210558,0.0,12233410,0.326
2025-01-15,2025-01,CLI-001,Alquería S.A.,Lácteos,SAB-002,Sabor natural fresa premium,Sabores & Colorantes,ITA,37.3,kg,94637,0.0,3529946,0.347
2025-01-15,2025-01,CLI-017,Frupulpas S.A.S.,Sabores & Colorantes,SAB-003,Sabor natural durazno,Sabores & Colorantes,BOG-AME,98.1,kg,90805,0.0,8907963,0.341
2025-01-15,2025-01,CLI-013,Noel S.A.S.,Panadería,PAN-001,Levadura seca instantánea,Panadería,BOG-AME,55.0,kg,19553,0.0,1075402,0.342
2025-01-15,2025-01,CLI-022,Avícola Los Llanos,Cárnicos,CAR-006,Proteína de soya texturizada,Cárnicos,VIL,14.7,kg,14075,0.05,196561,0.345
2025-01-15,2025-01,CLI-018,Laboratorios LABOFARMA,Laboratorio,LAB-003,Agar Baird-Parker S. aureus,Laboratorio,BOG-AME,4.1,500g,325181,0.03,1293245,0.323
2025-01-15,2025-01,CLI-021,Hotel Las Américas,Aseo & Desinfección,ASE-004,Ácido peracético 15%,Aseo & Desinfección,SIB,9.2,litro,39393,0.0,362420,0.333
2025-01-15,2025-01,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-002,Alcohol etílico 96°,Aseo & Desinfección,BOG-AME,27.6,litro,9813,0.02,265413,0.381
2025-01-15,2025-01,CLI-012,Bimbo Colombia,Panadería,SAB-001,Sabor artificial vainilla,Sabores & Colorantes,BOG-AME,51.3,kg,74384,0.0,3815889,0.36
2025-01-15,2025-01,CLI-005,Lácteos El Recreo,Lácteos,SAB-001,Sabor artificial vainilla,Sabores & Colorantes,ITA,1.1,kg,78744,0.0,86619,0.36
2025-01-15,2025-01,CLI-003,Alpina S.A.,Lácteos,LAC-008,Cremodan® SE 709-2,Lácteos,BOG-AME,87.6,kg,144481,0.0,12656567,0.333
2025-01-15,2025-01,CLI-003,Alpina S.A.,Lácteos,LAC-005,Yomix® 883 (yogurt),Lácteos,BOG-QUI,25.9,dosis,246812,0.0,6392421,0.327
2025-01-15,2025-01,CLI-018,Laboratorios LABOFARMA,Laboratorio,LAB-001,Agar PCA recuento total,Laboratorio,TUN,100.0,500g,282359,0.0,28235900,0.327
2025-01-16,2025-01,CLI-003,Alpina S.A.,Lácteos,LAC-006,Yomix® Prime 800,Lácteos,VIL,96.3,dosis,250885,0.02,23677038,0.325
2025-01-16,2025-01,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-003,Detergente alcalino CIP-100,Aseo & Desinfección,BOG-AME,109.9,kg,25379,0.0,2789138,0.333
2025-01-16,2025-01,CLI-021,Hotel Las Américas,Aseo & Desinfección,ASE-004,Ácido peracético 15%,Aseo & Desinfección,BOG-AME,7.2,litro,38643,0.0,278228,0.333
2025-01-16,2025-01,CLI-014,Pan Pa' Ya,Panadería,PAN-006,Enzima amilasa fungal,Panadería,VIL,41.2,kg,90377,0.0,3723515,0.341
2025-01-16,2025-01,CLI-018,Laboratorios LABOFARMA,Laboratorio,LAB-005,Kit coloración Gram,Laboratorio,BOG-AME,103.4,kit,131457,0.0,13592632,0.336
2025-01-16,2025-01,CLI-011,Frigoríficos El Progreso,Cárnicos,CAR-007,Proteína aislada de soya 90%,Cárnicos,TUN,51.3,kg,33525,0.0,1719840,0.333
2025-01-16,2025-01,CLI-016,Bavaria S.A.,Sabores & Colorantes,SAB-001,Sabor artificial vainilla,Sabores & Colorantes,VIL,60.9,kg,76315,0.0,4647589,0.36
2025-01-16,2025-01,CLI-011,Frigoríficos El Progreso,Cárnicos,CAR-002,Eritorbato de sodio,Cárnicos,BOG-QUI,75.4,kg,22389,0.0,1688150,0.341
2025-01-16,2025-01,CLI-013,Noel S.A.S.,Panadería,SAB-003,Sabor natural durazno,Sabores & Colorantes,BOG-AME,21.9,kg,82966,0.02,1780616,0.341
2025-01-16,2025-01,CLI-006,Procesadora Meta Lácteos,Lácteos,LAC-007,Lactogel® FX 7720,Lácteos,BOG-QUI,102.5,kg,132655,0.0,13597111,0.333
2025-01-16,2025-01,CLI-019,Centro Análisis ALF,Laboratorio,LAB-005,Kit coloración Gram,Laboratorio,BOG-QUI,105.1,kit,133994,0.02,13801105,0.336
2025-01-16,2025-01,CLI-013,Noel S.A.S.,Panadería,SAB-006,Sucralosa,Sabores & Colorantes,BOG-AME,57.3,kg,177152,0.0,10150836,0.324
2025-01-16,2025-01,CLI-018,Laboratorios LABOFARMA,Laboratorio,LAB-002,Agar VRBD coliformes,Laboratorio,ITA,66.5,500g,298036,0.0,19819409,0.328
2025-01-16,2025-01,CLI-007,La Carreta Alimentos,Cárnicos,CAR-002,Eritorbato de sodio,Cárnicos,BOG-AME,111.7,kg,21631,0.0,2416128,0.341
2025-01-16,2025-01,CLI-010,Frigorífico Guadalupe,Cárnicos,SAB-010,Pectina HM cítrica,Sabores & Colorantes,BOG-QUI,91.1,kg,84252,0.0,7675328,0.329
2025-01-16,2025-01,CLI-014,Pan Pa' Ya,Panadería,PAN-005,DATEM emulsificante pan,Panadería,BOG-QUI,16.7,kg,26425,0.0,441301,0.345
2025-01-16,2025-01,CLI-018,Laboratorios LABOFARMA,Laboratorio,LAB-005,Kit coloración Gram,Laboratorio,ITA,8.8,kit,117778,0.0,1036444,0.336
2025-01-16,2025-01,CLI-012,Bimbo Colombia,Panadería,PAN-001,Levadura seca instantánea,Panadería,MOS,93.6,kg,19679,0.0,1841950,0.342
2025-01-17,2025-01,CLI-009,Rica Rondo S.A.,Cárnicos,SAB-010,Pectina HM cítrica,Sabores & Colorantes,BOG-QUI,57.4,kg,77734,0.0,4461920,0.329
2025-01-17,2025-01,CLI-009,Rica Rondo S.A.,Cárnicos,CAR-002,Eritorbato de sodio,Cárnicos,BOG-AME,81.8,kg,20852,0.0,1705718,0.341
2025-01-17,2025-01,CLI-012,Bimbo Colombia,Panadería,PAN-003,Propionato de calcio,Panadería,BOG-AME,63.0,kg,23438,0.02,1447047,0.34
2025-01-17,2025-01,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-003,Detergente alcalino CIP-100,Aseo & Desinfección,BOG-AME,43.9,kg,25034,0.0,1098993,0.333
2025-01-17,2025-01,CLI-006,Procesadora Meta Lácteos,Lácteos,LAC-010,Cloruro de calcio alimentario,Lácteos,BOG-AME,50.8,kg,14704,0.03,724550,0.401
2025-01-17,2025-01,CLI-004,Gloria Colombia,Lácteos,SAB-005,Colorante curcumina natural,Sabores & Colorantes,BOG-AME,13.7,kg,135574,0.0,1857362,0.345
2025-01-17,2025-01,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-005,Amonio cuaternario QAT-50,Aseo & Desinfección,BOG-AME,115.5,litro,33877,0.0,3912791,0.333
2025-01-17,2025-01,CLI-004,Gloria Colombia,Lácteos,SAB-006,Sucralosa,Sabores & Colorantes,SIB,6.2,kg,179850,0.0,1115073,0.324
2025-01-17,2025-01,CLI-010,Frigorífico Guadalupe,Cárnicos,CAR-003,Carragenina Iota cárnicos,Cárnicos,MOS,109.9,kg,58413,0.05,6098604,0.339
2025-01-17,2025-01,CLI-002,Colanta Ltda.,Lácteos,LAC-005,Yomix® 883 (yogurt),Lácteos,ITA,59.7,dosis,256323,0.0,15302464,0.327
2025-01-17,2025-01,CLI-021,Hotel Las Américas,Aseo & Desinfección,ASE-006,Cepillo VIKAN higiene azul,Aseo & Desinfección,BOG-QUI,56.9,unidad,55781,0.0,3173938,0.345
2025-01-17,2025-01,CLI-011,Frigoríficos El Progreso,Cárnicos,CAR-003,Carragenina Iota cárnicos,Cárnicos,BOG-AME,104.0,kg,61790,0.0,6426161,0.339
2025-01-17,2025-01,CLI-007,La Carreta Alimentos,Cárnicos,CAR-003,Carragenina Iota cárnicos,Cárnicos,BOG-QUI,96.2,kg,64510,0.03,6019664,0.339
2025-01-17,2025-01,CLI-020,Sodexo Colombia,Aseo & Desinfección,ASE-003,Detergente alcalino CIP-100,Aseo & Desinfección,BOG-QUI,40.1,kg,26423,0.0,1059569,0.333
2025-01-17,2025-01,CLI-011,Frigoríficos El Progreso,Cárnicos,CAR-003,Carragenina Iota cárnicos,Cárnicos,BOG-QUI,42.7,kg,59625,0.0,2545986,0.339
2025-01-17,2025-01,CLI-013,Noel S.A.S.,Panadería,PAN-007,Enzima xilanasa panadera,Panadería,BOG-QUI,12.2,kg,101692,0.0,1240637,0.333
2025-01-18,2025-01,CLI-002,Colanta Ltda.,Lácteos,LAC-007,Lactogel® FX 7720,Lácteos,BOG-AME,67.9,kg,134405,0.0,9126103,0.333
2025-01-18,2025-01,CLI-014,Pan Pa' Ya,Panadería,SAB-006,Sucralosa,Sabores & Colorantes,TUN,22.5,kg,186288,0.0,4191484,0.324
2025-01-18,2025-01,CLI-013,Noel S.A.S.,Panadería,PAN-008,Monoglicérido destilado,Panadería,MOS,47.7,kg,33283,0.0,1587619,0.344
2025-01-18,2025-01,CLI-004,Gloria Colombia,Lácteos,LAC-006,Yomix® Prime 800,Lácteos,BOG-AME,112.3,dosis,253252,0.0,28440250,0.325
2025-01-18,2025-01,CLI-008,Zenú S.A.S.,Cárnicos,CAR-006,Proteína de soya texturizada,Cárnicos,VIL,102.4,kg,14276,0.0,1461836,0.345
2025-01-18,2025-01,CLI-009,Rica Rondo S.A.,Cárnicos,CAR-007,Proteína aislada de soya 90%,Cárnicos,BOG-AME,112.4,kg,34130,0.0,3836200,0.333
2025-01-18,2025-01,CLI-018,Laboratorios LABOFARMA,Laboratorio,LAB-006,Prueba rápida coliformes,Laboratorio,ITA,33.1,caja,111023,0.0,3674875,0.364
2025-01-18,2025-01,CLI-012,Bimbo Colombia,Panadería,PAN-001,Levadura seca instantánea,Panadería,ITA,29.6,kg,19860,0.02,576100,0.342
2025-01-18,2025-01,CLI-004,Gloria Colombia,Lácteos,LAC-001,Cuajo Chymostar® líquido,Lácteos,BOG-AME,71.7,litro,146851,0.0,10529188,0.331
2025-01-18,2025-01,CLI-011,Frigoríficos El Progreso,Cárnicos,CAR-008,Almidón de papa para cárnicos,Cárnicos,BOG-AME,61.1,kg,10132,0.05,588134,0.363
2025-01-18,2025-01,CLI-018,Laboratorios LABOFARMA,Laboratorio,LAB-003,Agar Baird-Parker S. aureus,Laboratorio,ITA,51.5,500g,314632,0.0,16203540,0.323
2025-01-18,2025-01,CLI-005,Lácteos El Recreo,Lácteos,LAC-001,Cuajo Chymostar® líquido,Lácteos,BOG-AME,27.3,litro,135890,0.0,3709796,0.331
2025-01-18,2025-01,CLI-006,Procesadora Meta Lácteos,Lácteos,SAB-006,Sucralosa,Sabores & Colorantes,MOS,3.8,kg,182717,0.0,694325,0.324
2025-01-18,2025-01,CLI-006,Procesadora Meta Lácteos,Lácteos,LAC-004,Choozit® MM 100,Lácteos,VIL,75.5,dosis,251934,0.0,19020988,0.327
2025-01-18,2025-01,CLI-021,Hotel Las Américas,Aseo & Desinfección,ASE-003,Detergente alcalino CIP-100,Aseo & Desinfección,BOG-AME,55.9,kg,26673,0.0,1491026,0.333
2025-01-18,2025-01,CLI-019,Centro Análisis ALF,Laboratorio,LAB-003,Agar Baird-Parker S. aureus,Laboratorio,BOG-AME,59.5,500g,303090,0.03,17492853,0.323
2025-01-18,2025-01,CLI-014,Pan Pa' Ya,Panadería,SAB-009,Goma xantana,Sabores & Colorantes,BOG-QUI,97.2,kg,65940,0.0,6409414,0.333
2025-01-18,2025-01,CLI-009,Rica Rondo S.A.,Cárnicos,SAB-009,Goma xantana,Sabores & Colorantes,ITA,106.2,kg,61474,0.0,6528509,0.333
2025-01-18,2025-01,CLI-010,Frigorífico Guadalupe,Cárnicos,CAR-002,Eritorbato de sodio,Cárnicos,BOG-AME,64.6,kg,23082,0.05,1416514,0.341
2025-01-18,2025-01,CLI-004,Gloria Colombia,Lácteos,SAB-004,Colorante caramelo IV,Sabores & Colorantes,BOG-AME,65.8,kg,29047,0.0,1911285,0.339
2025-01-18,2025-01,CLI-014,Pan Pa' Ya,Panadería,PAN-008,Monoglicérido destilado,Panadería,MOS,100.6,kg,29929,0.0,3010839,0.344
2025-01-18,2025-01,CLI-012,Bimbo Colombia,Panadería,PAN-003,Propionato de calcio,Panadería,TUN,86.9,kg,25976,0.0,2257329,0.34
